Row ID,Order ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,Customer Age,City,Zip Code,State,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date
3432,24486,4/22/14,Medium,3,28.11,0.03,Regular Air,-31.62,8.12,2.83,Pete Armstrong,54,Ponca City,74601,Oklahoma,Central,Consumer,Technology,Computer Peripherals,"Imation Neon Mac Format Diskettes, 10/Pack",Small Pack,0.77,4/23/14
3433,24486,4/22/14,Medium,14,27.06,0,Regular Air,-0.06,1.76,0.7,Pete Armstrong,54,Ponca City,74601,Oklahoma,Central,Consumer,Office Supplies,Pens & Art Supplies,Newell 310,Wrap Bag,0.56,4/23/14
3624,25863,4/22/14,Not Specified,18,340.6885,0,Express Air,-10.85,20.99,4.81,George Bell,54,Wichita Falls,76308,Texas,Central,Corporate,Technology,Telephones and Communication,1726 Digital Answering Machine,Medium Box,0.58,4/24/14
4680,33287,4/22/14,Critical,44,11904.55,0,Delivery Truck,3909.33,270.97,28.06,Mike Vittorini,54,Holland,49423,Michigan,Central,Small Business,Technology,Office Machines,Epson LQ-570e Dot Matrix Printer,Jumbo Drum,0.56,4/25/14
5545,39268,4/22/14,Not Specified,44,324.2,0.02,Express Air,-89.75,7.1,6.05,Maureen Fritzler,54,Radnor,19087,Pennsylvania,East,Corporate,Office Supplies,Binders and Binder Accessories,"Wilson Jones Hanging View Binder, White, 1""",Small Box,0.39,4/24/14
5546,39268,4/22/14,Not Specified,45,156.95,0.1,Regular Air,-32.52,3.74,0.94,Maureen Fritzler,54,Radnor,19087,Pennsylvania,East,Corporate,Office Supplies,Rubber Bands,Rubber Band Ball,Wrap Bag,0.83,4/25/14
6072,43013,4/22/14,Low,50,2437.67,0.08,Regular Air,25.68,50.98,22.24,Lauren Leatherbury,54,Albuquerque,87105,New Mexico,West,Home Office,Furniture,Office Furnishings,"Dana Fluorescent Magnifying Lamp, White, 36""",Large Box,0.55,4/26/14
6073,43013,4/22/14,Low,43,1438.33,0.08,Regular Air,163.38,34.76,8.22,Lauren Leatherbury,54,Durango,81301,Colorado,West,Home Office,Office Supplies,Storage & Organization,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Small Box,0.57,4/27/14
890,6402,4/23/14,Low,35,373.33,0.01,Regular Air,-22.18,10.23,4.68,Nathan Mautz,54,Homewood,35209,Alabama,South,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Acme® Box Cutter Scissors,Small Pack,0.59,4/28/14
4169,29539,4/23/14,High,24,223.2,0.1,Regular Air,78.74,9.78,1.39,Neil French,54,Baton Rouge,70802,Louisiana,South,Corporate,Office Supplies,Envelopes,"Staples #10 Laser & Inkjet Envelopes, 4 1/8"" x 9 1/2"", 100/Box",Small Box,0.39,4/24/14
5318,37826,4/23/14,Medium,45,325.8,0.03,Regular Air,-84.85,6.78,6.18,Amy Hunt,54,La Vergne,37086,Tennessee,South,Consumer,Office Supplies,Paper,Strathmore Photo Mount Cards,Small Box,0.39,4/25/14
5388,38311,4/23/14,Medium,9,1201.51,0.1,Express Air,-185.48,140.85,19.99,Craig Leslie,54,Salt Lake City,84106,Utah,West,Consumer,Office Supplies,Storage & Organization,"Fellowes Strictly Business® Drawer File, Letter/Legal Size",Small Box,0.73,4/25/14
2320,16710,4/24/14,High,47,5549.79,0.09,Delivery Truck,1300.80,145.45,17.85,Alex Grayson,54,Biddeford,04005,Maine,East,Consumer,Technology,Office Machines,Panasonic KX-P1150 Dot Matrix Printer,Jumbo Drum,0.56,4/26/14
6131,43398,4/24/14,Not Specified,10,1600.85,0.07,Delivery Truck,-193.97,159.31,60,John Lee,54,Little Rock,72209,Arkansas,South,Corporate,Furniture,Tables,Hon Non-Folding Utility Tables,Jumbo Drum,0.55,4/25/14
439,2947,4/25/14,Critical,8,57.04,0.05,Regular Air,-29.06,6.48,6.81,Pete Armstrong,54,Owasso,74055,Oklahoma,Central,Consumer,Office Supplies,Paper,Xerox 1930,Small Box,0.36,4/27/14
4302,30626,4/25/14,Critical,23,220.82,0.1,Express Air,77.68,9.93,1.09,Nathan Mautz,55,Hoover,35244,Alabama,South,Corporate,Office Supplies,Pens & Art Supplies,Peel-Off® China Markers,Wrap Bag,0.43,4/26/14
7379,52611,4/25/14,Medium,11,24.95,0.09,Regular Air,-5.14,2.18,1.38,Cathy Prescott,55,Steubenville,43952,Ohio,East,Corporate,Office Supplies,Rubber Bands,Advantus Push Pins,Wrap Bag,0.44,4/25/14
7855,56162,4/25/14,Not Specified,30,5217.79,0.09,Delivery Truck,209.54,180.98,30,Julia Barnett,55,San Diego,92105,California,West,Corporate,Furniture,Chairs & Chairmats,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,Jumbo Drum,0.69,4/27/14
8301,59271,4/25/14,Not Specified,40,630.38,0.02,Express Air,-186.77,14.81,13.32,Lynn Smith,55,Oakton,22124,Virginia,South,Corporate,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",Small Box,0.43,4/26/14
8302,59271,4/25/14,Not Specified,23,144.03,0.02,Regular Air,-37.04,5.98,5.2,Lynn Smith,55,Oakton,22124,Virginia,South,Corporate,Office Supplies,Paper,Xerox 1992,Small Box,0.36,4/27/14
3601,25697,4/26/14,Low,46,400.25,0.02,Regular Air,-37.50,8.46,3.62,Joni Blumstein,55,Midwest City,73110,Oklahoma,Central,Consumer,Technology,Computer Peripherals,"Imation 3.5"", RTS 247544 3M 3.5 DSDD, 10/Pack",Small Pack,0.61,4/26/14
1388,10054,4/28/14,High,2,203.3,0.08,Regular Air,148.25,79.52,48.2,Helen Wasserman,55,Dundalk,21222,Maryland,East,Home Office,Furniture,Office Furnishings,Eldon Cleatmat Plus™ Chair Mats for High Pile Carpets,Medium Box,0.74,4/30/14
1389,10054,4/28/14,High,2,196.8515,0.09,Regular Air,-606.60,125.99,5.99,Helen Wasserman,55,Dundalk,21222,Maryland,East,Home Office,Technology,Telephones and Communication,i600,Small Box,0.56,4/28/14
3578,25479,4/28/14,Critical,3,210.5025,0.04,Regular Air,-315.33,85.99,1.25,Bill Eplett,55,Auburn,13021,New York,East,Corporate,Technology,Telephones and Communication,Accessory8,Small Pack,0.39,4/28/14
4878,34694,4/28/14,Low,11,55.49,0.04,Regular Air,-37.32,4.48,7.24,Elizabeth Moffitt,55,Pennsauken,08109,New Jersey,East,Consumer,Furniture,Office Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",Small Box,0.54,4/28/14
4951,35238,4/28/14,Low,27,1403.027,0.1,Express Air,153.80,65.99,5.63,Jack O'Briant,55,Clinton,39056,Mississippi,South,Small Business,Technology,Telephones and Communication,2190,Small Box,0.56,4/28/14
5500,39008,4/28/14,Not Specified,28,3582.79,0,Delivery Truck,-1177.14,122.99,70.2,Nick Radford,55,Winter Haven,33881,Florida,South,Corporate,Furniture,Chairs & Chairmats,"Global High-Back Leather Tilter, Burgundy",Jumbo Drum,0.74,4/30/14
554,3750,4/29/14,Medium,12,76.16,0.04,Regular Air,-24.03,5.98,5.2,Aaron Smayling,55,Smithtown,11787,New York,East,Small Business,Office Supplies,Paper,Xerox 1992,Small Box,0.36,5/1/14
2312,16674,4/29/14,Low,49,1959.43,0.09,Regular Air,467.72,42.98,4.62,Robert Barroso,55,West Scarborough,04070,Maine,East,Small Business,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,Small Box,0.56,5/6/14
2313,16674,4/29/14,Low,39,14072.64,0.02,Delivery Truck,2177.54,355.98,58.92,Robert Barroso,55,Westbrook,04092,Maine,East,Small Business,Furniture,Chairs & Chairmats,Hon 4700 Series Mobuis™ Mid-Back Task Chairs with Adjustable Arms,Jumbo Drum,0.64,5/8/14
2378,17252,4/29/14,Not Specified,48,2283.22,0.03,Regular Air,1006.72,48.91,5.97,Ivan Liston,55,Kingsville,78363,Texas,Central,Consumer,Office Supplies,Paper,Xerox 1917,Small Box,0.38,4/30/14
2379,17252,4/29/14,Not Specified,49,11365.616,0.08,Delivery Truck,229.22,296.18,54.12,Ivan Liston,55,Kingsville,78363,Texas,Central,Consumer,Furniture,Tables,Hon 94000 Series Round Tables,Jumbo Box,0.76,5/1/14
3753,26791,4/29/14,Low,45,500.48,0.08,Regular Air,-48.20,11.29,5.03,Harold Engle,55,Lawrence,46226,Indiana,Central,Home Office,Office Supplies,Storage & Organization,X-Rack™ File for Hanging Folders,Small Box,0.59,5/6/14
6033,42727,4/29/14,Not Specified,11,5510.23,0.01,Delivery Truck,915.80,500.98,26,Saphhira Shifley,55,Anderson,29624,South Carolina,South,Consumer,Furniture,Chairs & Chairmats,Global Troy™ Executive Leather Low-Back Tilter,Jumbo Drum,0.6,4/30/14
6034,42727,4/29/14,Not Specified,21,177.06,0.1,Regular Air,-100.61,8.45,7.77,Saphhira Shifley,55,Anderson,29624,South Carolina,South,Consumer,Office Supplies,"Scissors, Rulers and Trimmers","Elite 5"" Scissors",Small Pack,0.55,4/30/14
84,513,4/30/14,High,33,5437.92,0,Delivery Truck,-684.57,150.89,60.2,Arthur Prichep,55,Cleveland,44105,Ohio,East,Home Office,Furniture,Chairs & Chairmats,"Global Leather & Oak Executive Chair, Burgundy",Jumbo Drum,0.77,4/30/14
314,2208,4/30/14,Not Specified,7,82.06,0.07,Regular Air,-26.99,11.5,7.19,Jack O'Briant,55,Woodbury,55125,Minnesota,Central,Home Office,Office Supplies,Binders and Binder Accessories,Ibico Covers for Plastic or Wire Binding Elements,Small Box,0.4,5/2/14
315,2208,4/30/14,Not Specified,41,23281.05,0.09,Regular Air,9097.65,599.99,24.49,Jack O'Briant,55,Woodbury,55125,Minnesota,Central,Home Office,Technology,Copiers and Fax,Hewlett Packard LaserJet 3310 Copier,Large Box,0.37,5/1/14
2561,18528,4/30/14,Critical,33,340.97,0.07,Regular Air,-22.82,10.98,3.99,Jas O'Carroll,55,Youngstown,44511,Ohio,East,Corporate,Office Supplies,Appliances,Staples Surge Protector 6 outlet,Small Box,0.58,5/1/14
2562,18528,4/30/14,Critical,22,136.24,0.03,Regular Air,-96.22,5.78,7.96,Jas O'Carroll,55,Youngstown,44511,Ohio,East,Corporate,Office Supplies,Paper,Xerox 196,Small Box,0.36,5/2/14
3183,22850,4/30/14,Medium,4,105.13,0.08,Regular Air,-103.23,27.48,4,Allen Armold,55,Visalia,93277,California,West,Home Office,Technology,Computer Peripherals,Belkin MediaBoard 104- Keyboard,Small Box,0.75,5/1/14
5386,38305,4/30/14,Critical,21,2561.6705,0.08,Regular Air,88.77,155.99,8.08,Michael Chen,55,Niagara Falls,14304,New York,East,Consumer,Technology,Telephones and Communication,300 Series Non-Flip,Small Box,0.6,5/2/14
341,2311,5/1/14,High,31,1324.09,0.01,Regular Air,94.96,40.89,18.98,Fred Harton,55,Colorado Springs,80906,Colorado,West,Home Office,Furniture,Office Furnishings,Eldon Executive Woodline II Cherry Finish Desk Accessories,Small Box,0.57,5/2/14
933,6755,5/1/14,High,20,156.47,0.01,Regular Air,-39.23,7.1,6.05,Kelly Lampkin,55,Georgetown,78626,Texas,Central,Home Office,Office Supplies,Binders and Binder Accessories,"Wilson Jones Hanging View Binder, White, 1""",Small Box,0.39,5/3/14
1068,7878,5/1/14,Critical,50,3904.12,0.07,Delivery Truck,-1508.46,81.94,55.81,Meg O'Connel,55,Joplin,64804,MO,Central,Corporate,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,Jumbo Box,0.6,5/6/14
1069,7878,5/1/14,Critical,41,343.64,0.06,Regular Air,13.29,8.57,3.44,Meg O'Connel,55,Joplin,64804,MO,Central,Corporate,Furniture,Office Furnishings,"DAX Cubicle Frames, 8-1/2 x 11",Small Pack,0.49,5/3/14
1070,7878,5/1/14,Low,42,256.64,0.03,Regular Air,-28.29,5.81,3.37,Meg O'Connel,55,Joplin,64804,MO,Central,Corporate,Office Supplies,Rubber Bands,"Advantus Push Pins, Aluminum Head",Wrap Bag,0.54,5/8/14
4327,30848,5/1/14,Medium,13,4324.29,0.09,Delivery Truck,298.83,348.21,40.19,Speros Goranitis,55,Berkeley,94704,California,West,Corporate,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,Jumbo Box,0.62,5/3/14
6066,42979,5/1/14,Not Specified,29,2770.79,0.02,Delivery Truck,109.39,90.98,30,Maxwell Schwartz,55,Raleigh,27604,North Carolina,South,Corporate,Furniture,Chairs & Chairmats,Office Star - Task Chair with Contemporary Loop Arms,Jumbo Drum,0.61,5/3/14
7954,56834,5/1/14,High,22,1900.47,0,Delivery Truck,202.73,80.97,30.06,Darren Powers,55,Eagle,83616,Idaho,West,Corporate,Technology,Office Machines,Hewlett-Packard Deskjet 940 REFURBISHED Color Inkjet Printer,Jumbo Box,0.4,5/3/14
7955,56834,5/1/14,High,33,205.52,0.09,Regular Air,-118.55,6.48,7.03,Darren Powers,55,Eagle,83616,Idaho,West,Corporate,Office Supplies,Paper,Xerox 214,Small Box,0.37,5/2/14
441,2978,5/2/14,Critical,34,6264.1855,0.01,Regular Air,1312.04,205.99,19.99,Alan Schoenberger,55,Mountain View,94043,California,West,Corporate,Technology,Telephones and Communication,iDEN i550,Small Box,0.6,5/3/14
442,2978,5/2/14,Critical,36,5410.95,0.09,Regular Air,2077.91,162.93,19.99,Alan Schoenberger,55,Murrieta,92563,California,West,Corporate,Office Supplies,Envelopes,Multimedia Mailers,Small Box,0.39,5/4/14
443,2978,5/2/14,Critical,28,4671.1495,0.07,Regular Air,947.31,200.99,4.2,Alan Schoenberger,55,Smithfield,02917,Rhode Island,East,Corporate,Technology,Telephones and Communication,2160i,Small Box,0.59,5/3/14
1489,10695,5/2/14,High,39,6330.086,0.1,Regular Air,1421.89,205.99,2.5,Deborah Brumfield,55,Searcy,72143,Arkansas,South,Corporate,Technology,Telephones and Communication,V70,Small Box,0.59,5/3/14
4625,32929,5/2/14,Low,8,44.56,0.05,Regular Air,4.81,5.68,1.39,Liz MacKendrick,55,Mechanicsville,23111,Virginia,South,Corporate,Office Supplies,Envelopes,Staples Standard Envelopes,Small Box,0.38,5/6/14
4626,32929,5/2/14,Low,13,152.14,0.09,Regular Air,-26.87,12.21,4.81,Liz MacKendrick,55,Mechanicsville,23111,Virginia,South,Corporate,Office Supplies,Storage & Organization,Portable Personal File Box,Small Box,0.58,5/7/14
6032,42725,5/2/14,Medium,18,231.06,0.04,Regular Air,-29.83,12.28,6.13,Frank Merwin,55,West Jordan,84084,Utah,West,Corporate,Office Supplies,Storage & Organization,Recycled Eldon Regeneration Jumbo File,Small Box,0.57,5/3/14
791,5696,5/3/14,Critical,4,2206.17,0.02,Regular Air,251.43,525.98,19.99,Theresa Swint,55,Port Saint Lucie,34952,Florida,South,Consumer,Office Supplies,Binders and Binder Accessories,GBC DocuBind 300 Electric Binding Machine,Small Box,0.37,5/5/14
792,5696,5/3/14,Critical,40,621.12,0.1,Regular Air,190.53,16.51,2.99,Theresa Swint,55,Port Saint Lucie,34952,Florida,South,Consumer,Office Supplies,Binders and Binder Accessories,JM Magazine Binder,Small Box,0.37,5/5/14
793,5696,5/3/14,Critical,31,175.92,0.09,Regular Air,-93.41,5.98,3.85,Theresa Swint,55,Port Saint Lucie,34952,Florida,South,Consumer,Technology,Computer Peripherals,"Imation 3.5"" IBM-Formatted Diskettes, 10/Pack",Small Pack,0.68,5/5/14
4780,33925,5/3/14,Low,47,1488.86,0.03,Regular Air,-95.05,30.98,19.99,Catherine Glotzbach,55,Springfield,97477,Oregon,West,Home Office,Office Supplies,Paper,Xerox 1988,Small Box,0.4,5/7/14
4997,35584,5/3/14,Medium,15,150.33,0.08,Express Air,-98.23,9.71,9.45,Joel Jenkins,55,Hastings,68901,Nebraska,Central,Corporate,Office Supplies,Storage & Organization,Filing/Storage Totes and Swivel Casters,Small Box,0.6,5/3/14
5850,41539,5/3/14,High,24,41.85,0.04,Express Air,-8.44,1.6,1.29,Charles Crestani,55,Santa Cruz,95062,California,West,Consumer,Office Supplies,Pens & Art Supplies,Sanford Pocket Accent® Highlighters,Wrap Bag,0.42,5/5/14
5851,41539,5/3/14,High,41,2303.7125,0.04,Regular Air,398.22,65.99,8.99,Charles Crestani,55,Santa Cruz,95062,California,West,Consumer,Technology,Telephones and Communication,V 3600 Series,Small Box,0.58,5/4/14
6334,44871,5/3/14,Critical,27,94.46,0.02,Regular Air,-75.09,3.28,4.2,Denise Monton,55,Bryant,72022,Arkansas,South,Home Office,Office Supplies,Pens & Art Supplies,Newell 351,Wrap Bag,0.56,5/5/14
6340,44960,5/3/14,Low,16,112.91,0.04,Regular Air,-72.81,6.48,8.4,Tamara Chand,55,Pasadena,77506,Texas,Central,Consumer,Office Supplies,Paper,Xerox 212,Small Box,0.37,5/5/14
6341,44960,5/3/14,Low,22,180.92,0.1,Regular Air,-82.54,8.57,6.14,Tamara Chand,55,Pasadena,77506,Texas,Central,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Acme® Office Executive Series Stainless Steel Trimmers,Small Pack,0.59,5/3/14
6342,44960,5/3/14,Low,17,31.68,0.04,Regular Air,-23.69,1.7,1.99,Tamara Chand,55,Pearland,77581,Texas,Central,Consumer,Technology,Computer Peripherals,BASF Silver 74 Minute CD-R,Small Pack,0.51,5/7/14
2720,19649,5/4/14,High,25,375.74,0.05,Express Air,-9.31,14.42,6.75,Janet Lee,55,Fayetteville,28314,North Carolina,South,Consumer,Office Supplies,Appliances,Holmes Odor Grabber,Medium Box,0.52,5/6/14
2721,19649,5/4/14,High,36,1095.11,0.1,Delivery Truck,-1286.43,31.76,45.51,Janet Lee,55,Fayetteville,28314,North Carolina,South,Consumer,Furniture,Tables,Hon iLevel™ Computer Training Table,Jumbo Box,0.65,5/5/14
2960,21414,5/4/14,Critical,34,117.91,0.05,Regular Air,29.27,3.38,1.09,Harry Marie,55,Cudahy,53110,Wisconsin,Central,Consumer,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,Wrap Bag,0.39,5/6/14
2961,21414,5/4/14,Critical,46,3644.6,0.05,Regular Air,-1144.67,80.98,35,Harry Marie,55,Cudahy,53110,Wisconsin,Central,Consumer,Office Supplies,Storage & Organization,Carina Double Wide Media Storage Towers in Natural & Black,Large Box,0.81,5/6/14
2962,21414,5/4/14,Critical,33,3491.613,0.05,Regular Air,717.70,125.99,5.63,Harry Marie,55,Cudahy,53110,Wisconsin,Central,Consumer,Technology,Telephones and Communication,8290,Small Box,0.6,5/5/14
2963,21414,5/4/14,Critical,43,103.6,0.09,Express Air,-72.86,2.52,1.92,Harry Marie,55,Drexel Hill,19026,Pennsylvania,East,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Letter Slitter,Wrap Bag,0.82,5/4/14
3634,25955,5/4/14,Not Specified,10,170.35,0.03,Regular Air,-39.92,16.06,8.34,Janet Martin,55,Montclair,07042,New Jersey,East,Corporate,Office Supplies,Storage & Organization,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",Small Box,0.59,5/6/14
5244,37314,5/4/14,Medium,21,210.86,0.04,Regular Air,5.50,9.77,6.02,Michelle Huthwaite,55,Cloverleaf,77015,Texas,Central,Home Office,Furniture,Office Furnishings,DAX Solid Wood Frames,Medium Box,0.48,5/5/14
5608,39745,5/4/14,Not Specified,8,955.29,0.05,Delivery Truck,-286.20,115.99,56.14,Ralph Kennedy,55,Lansing,48911,Michigan,Central,Corporate,Technology,Office Machines,Hewlett-Packard Deskjet 5550 Color Inkjet Printer,Jumbo Drum,0.4,5/5/14
2559,18503,5/5/14,Not Specified,46,6637.63,0.03,Delivery Truck,1487.94,145.45,17.85,Sarah Brown,55,Covington,98042,Washington,West,Consumer,Technology,Office Machines,Panasonic KX-P1150 Dot Matrix Printer,Jumbo Drum,0.56,5/7/14
2560,18503,5/5/14,Not Specified,13,928.9055,0.06,Regular Air,-23.93,85.99,2.79,Sarah Brown,55,Covington,98042,Washington,West,Consumer,Technology,Telephones and Communication,6340,Small Box,0.58,5/7/14
3304,23617,5/5/14,Not Specified,6,247.34,0.04,Express Air,63.61,37.7,2.99,Christy Brittain,55,Santa Monica,90405,California,West,Consumer,Office Supplies,Binders and Binder Accessories,Vinyl Sectional Post Binders,Small Box,0.35,5/7/14
6015,42628,5/5/14,Not Specified,4,1199.336,0.01,Delivery Truck,224.80,349.45,60,Ken Lonsdale,55,Louisville,80027,Colorado,West,Consumer,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",Jumbo Drum,,5/7/14
6917,49346,5/5/14,Not Specified,8,94.35,0.1,Regular Air,42.22,12.22,2.85,Rick Hansen,55,East Point,30344,Georgia,South,Corporate,Furniture,Office Furnishings,Aluminum Document Frame,Small Pack,0.55,5/8/14
6918,49346,5/5/14,Not Specified,50,276.75,0.04,Regular Air,-117.91,5.28,5.57,Rick Hansen,55,East Point,30344,Georgia,South,Corporate,Office Supplies,Paper,Xerox 1981,Small Box,0.4,5/6/14
249,1702,5/6/14,High,23,67.24,0.06,Regular Air,4.90,2.84,0.93,Annie Cyprus,55,Oak Forest,60452,Illinois,Central,Home Office,Office Supplies,Pens & Art Supplies,SANFORD Liquid Accent™ Tank-Style Highlighters,Wrap Bag,0.54,5/7/14
2082,14883,5/6/14,Low,38,978.4,0.07,Delivery Truck,-211.58,25.98,14.36,Jason Fortune,55,Gillette,82716,Wyoming,West,Corporate,Furniture,Chairs & Chairmats,"Global Stack Chair without Arms, Black",Jumbo Drum,0.6,5/11/14
2083,14883,5/6/14,Low,47,5126.418,0.03,Regular Air,1557.64,125.99,2.5,Jason Fortune,55,Gillette,82716,Wyoming,West,Corporate,Technology,Telephones and Communication,i2000,Small Box,0.6,5/15/14
5904,41857,5/6/14,Low,45,461.05,0.04,Express Air,-38.39,9.65,6.22,Lycoris Saunders,55,Monroe,28110,North Carolina,South,Home Office,Furniture,Office Furnishings,"Eldon Expressions™ Desk Accessory, Wood Pencil Holder, Oak",Small Box,0.55,5/11/14
8172,58407,5/6/14,High,29,1669.88,0.02,Regular Air,548.92,55.48,14.3,John Grady,55,Walker,49534,Michigan,Central,Corporate,Office Supplies,Paper,Xerox 194,Small Box,0.37,5/9/14
3468,24679,5/7/14,Not Specified,7,33.99,0.09,Regular Air,-25.86,4.77,2.39,Janet Molinari,55,East Cleveland,44112,Ohio,East,Corporate,Technology,Computer Peripherals,"Imation Primaris 3.5"" 2HD Unformatted Diskettes, 10/Pack",Small Pack,0.72,5/8/14
4479,31876,5/7/14,High,8,741.49,0.08,Regular Air,-360.18,95.99,35,Brian Moss,55,Covington,41011,Kentucky,South,Corporate,Office Supplies,Storage & Organization,Safco Industrial Wire Shelving,Large Box,,5/8/14
4891,34791,5/7/14,Medium,37,284.58,0.03,Regular Air,33.81,7.59,4,Mary O'Rourke,55,Apple Valley,55124,Minnesota,Central,Home Office,Furniture,Office Furnishings,"Master Giant Foot® Doorstop, Safety Yellow",Wrap Bag,0.42,5/9/14
4892,34791,5/7/14,Medium,9,1010.26,0.01,Regular Air,271.50,104.85,19.99,Mary O'Rourke,55,Apple Valley,55124,Minnesota,Central,Home Office,Office Supplies,Paper,Multicolor Computer Printout Paper,Small Box,0.37,5/7/14
6166,43686,5/7/14,Medium,16,1313.64,0.05,Regular Air,284.84,83.1,6.13,Tom Boeckenhauer,55,Eugene,97405,Oregon,West,Corporate,Technology,Computer Peripherals,"Micro Innovations Micro Digital Wireless Keyboard and Mouse, Gray",Small Box,0.45,5/8/14
7758,55520,5/7/14,Critical,43,525.77,0.08,Express Air,34.63,11.99,5.99,Dario Medina,55,Sierra Vista,85635,Arizona,West,Small Business,Technology,Office Machines,TI 30X Scientific Calculator,Medium Box,0.36,5/8/14
